x,y
1.875,7.9375
1.9375,7.9375
2.0,7.9375
0.0,8.0
0.0625,8.0
0.125,8.0
0.1875,8.0
0.25,8.0
0.3125,8.0
0.375,8.0
0.4375,8.0
0.5,8.0
0.5625,8.0
0.625,8.0
0.6875,8.0
0.75,8.0
0.8125,8.0
0.875,8.0
0.9375,8.0
1.0,8.0
1.0625,8.0
1.125,8.0
1.1875,8.0
1.25,8.0
1.3125,8.0
1.375,8.0
1.4375,8.0
1.5,8.0
1.5625,8.0
1.625,8.0
1.6875,8.0
1.75,8.0
1.8125,8.0
1.875,8.0
1.9375,8.0
2.0,8.0
0.0,8.0625
0.0625,8.0625
0.125,8.0625
0.1875,8.0625
0.25,8.0625
0.3125,8.0625
0.375,8.0625
0.4375,8.0625
0.5,8.0625
0.5625,8.0625
0.625,8.0625
0.6875,8.0625
0.75,8.0625
0.8125,8.0625
0.875,8.0625
0.9375,8.0625
1.0,8.0625
1.0625,8.0625
1.125,8.0625
1.1875,8.0625
1.25,8.0625
1.3125,8.0625
1.375,8.0625
1.4375,8.0625
1.5,8.0625
1.5625,8.0625
1.625,8.0625
1.6875,8.0625
1.75,8.0625
1.8125,8.0625
1.875,8.0625
1.9375,8.0625
2.0,8.0625
0.0,8.125
0.0625,8.125
0.125,8.125
0.1875,8.125
0.25,8.125
0.3125,8.125
0.375,8.125
0.4375,8.125
0.5,8.125
0.5625,8.125
0.625,8.125
0.6875,8.125
0.75,8.125
0.8125,8.125
0.875,8.125
0.9375,8.125
1.0,8.125
1.0625,8.125
1.125,8.125
1.1875,8.125
1.25,8.125
1.3125,8.125
1.375,8.125
1.4375,8.125
1.5,8.125
1.5625,8.125
1.625,8.125
1.6875,8.125
1.75,8.125
1.8125,8.125
1.875,8.125
1.9375,8.125
2.0,8.125
0.0,8.1875
0.0625,8.1875
0.125,8.1875
0.1875,8.1875
0.25,8.1875
0.3125,8.1875
0.375,8.1875
0.4375,8.1875
0.5,8.1875
0.5625,8.1875
0.625,8.1875
0.6875,8.1875
0.75,8.1875
0.8125,8.1875
0.875,8.1875
0.9375,8.1875
1.0,8.1875
1.0625,8.1875
1.125,8.1875
1.1875,8.1875
1.25,8.1875
1.3125,8.1875
1.375,8.1875
1.4375,8.1875
1.5,8.1875
1.5625,8.1875
1.625,8.1875
1.6875,8.1875
1.75,8.1875
1.8125,8.1875
1.875,8.1875
1.9375,8.1875
2.0,8.1875
0.0,8.25
0.0625,8.25
0.125,8.25
0.1875,8.25
0.25,8.25
0.3125,8.25
0.375,8.25
0.4375,8.25
0.5,8.25
0.5625,8.25
0.625,8.25
0.6875,8.25
0.75,8.25
0.8125,8.25
0.875,8.25
0.9375,8.25
1.0,8.25
1.0625,8.25
1.125,8.25
1.1875,8.25
1.25,8.25
1.3125,8.25
1.375,8.25
1.4375,8.25
1.5,8.25
1.5625,8.25
1.625,8.25
1.6875,8.25
1.75,8.25
1.8125,8.25
1.875,8.25
1.9375,8.25
2.0,8.25
0.0,8.3125
0.0625,8.3125
0.125,8.3125
0.1875,8.3125
0.25,8.3125
0.3125,8.3125
0.375,8.3125
0.4375,8.3125
0.5,8.3125
0.5625,8.3125
0.625,8.3125
0.6875,8.3125
0.75,8.3125
0.8125,8.3125
0.875,8.3125
0.9375,8.3125
1.0,8.3125
1.0625,8.3125
1.125,8.3125
1.1875,8.3125
1.25,8.3125
1.3125,8.3125
1.375,8.3125
1.4375,8.3125
1.5,8.3125
1.5625,8.3125
1.625,8.3125
1.6875,8.3125
1.75,8.3125
1.8125,8.3125
1.875,8.3125
1.9375,8.3125
2.0,8.3125
0.0,8.375
0.0625,8.375
0.125,8.375
0.1875,8.375
0.25,8.375
0.3125,8.375
0.375,8.375
0.4375,8.375
0.5,8.375
0.5625,8.375
0.625,8.375
0.6875,8.375
0.75,8.375
0.8125,8.375
0.875,8.375
0.9375,8.375
1.0,8.375
1.0625,8.375
1.125,8.375
1.1875,8.375
1.25,8.375
1.3125,8.375
1.375,8.375
1.4375,8.375
1.5,8.375
1.5625,8.375
1.625,8.375
1.6875,8.375
1.75,8.375
1.8125,8.375
1.875,8.375
1.9375,8.375
2.0,8.375
0.0,8.4375
0.0625,8.4375
0.125,8.4375
0.1875,8.4375
0.25,8.4375
0.3125,8.4375
0.375,8.4375
0.4375,8.4375
0.5,8.4375
0.5625,8.4375
0.625,8.4375
0.6875,8.4375
0.75,8.4375
0.8125,8.4375
0.875,8.4375
0.9375,8.4375
1.0,8.4375
1.0625,8.4375
1.125,8.4375
1.1875,8.4375
1.25,8.4375
1.3125,8.4375
1.375,8.4375
1.4375,8.4375
1.5,8.4375
1.5625,8.4375
1.625,8.4375
1.6875,8.4375
1.75,8.4375
1.8125,8.4375
1.875,8.4375
1.9375,8.4375
2.0,8.4375
0.0,8.5
0.0625,8.5
0.125,8.5
0.1875,8.5
0.25,8.5
0.3125,8.5
0.375,8.5
0.4375,8.5
0.5,8.5
0.5625,8.5
0.625,8.5
0.6875,8.5
0.75,8.5
0.8125,8.5
0.875,8.5
0.9375,8.5
1.0,8.5
1.0625,8.5
1.125,8.5
1.1875,8.5
1.25,8.5
1.3125,8.5
1.375,8.5
1.4375,8.5
1.5,8.5
1.5625,8.5
1.625,8.5
1.6875,8.5
1.75,8.5
1.8125,8.5
1.875,8.5
1.9375,8.5
2.0,8.5
0.0,8.5625
0.0625,8.5625
0.125,8.5625
0.1875,8.5625
0.25,8.5625
0.3125,8.5625
0.375,8.5625
0.4375,8.5625
0.5,8.5625
0.5625,8.5625
0.625,8.5625
0.6875,8.5625
0.75,8.5625
0.8125,8.5625
0.875,8.5625
0.9375,8.5625
1.0,8.5625
1.0625,8.5625
1.125,8.5625
1.1875,8.5625
1.25,8.5625
1.3125,8.5625
1.375,8.5625
1.4375,8.5625
1.5,8.5625
1.5625,8.5625
1.625,8.5625
1.6875,8.5625
1.75,8.5625
1.8125,8.5625
1.875,8.5625
1.9375,8.5625
2.0,8.5625
0.0,8.625
0.0625,8.625
0.125,8.625
0.1875,8.625
0.25,8.625
0.3125,8.625
0.375,8.625
0.4375,8.625
0.5,8.625
0.5625,8.625
0.625,8.625
0.6875,8.625
0.75,8.625
0.8125,8.625
0.875,8.625
0.9375,8.625
1.0,8.625
1.0625,8.625
1.125,8.625
1.1875,8.625
1.25,8.625
1.3125,8.625
1.375,8.625
1.4375,8.625
1.5,8.625
1.5625,8.625
1.625,8.625
1.6875,8.625
1.75,8.625
1.8125,8.625
1.875,8.625
1.9375,8.625
2.0,8.625
0.0,8.6875
0.0625,8.6875
0.125,8.6875
0.1875,8.6875
0.25,8.6875
0.3125,8.6875
0.375,8.6875
0.4375,8.6875
0.5,8.6875
0.5625,8.6875
0.625,8.6875
0.6875,8.6875
0.75,8.6875
0.8125,8.6875
0.875,8.6875
0.9375,8.6875
1.0,8.6875
1.0625,8.6875
1.125,8.6875
1.1875,8.6875
1.25,8.6875
1.3125,8.6875
1.375,8.6875
1.4375,8.6875
1.5,8.6875
1.5625,8.6875
1.625,8.6875
1.6875,8.6875
1.75,8.6875
1.8125,8.6875
1.875,8.6875
1.9375,8.6875
2.0,8.6875
0.0,8.75
0.0625,8.75
0.125,8.75
0.1875,8.75
0.25,8.75
0.3125,8.75
0.375,8.75
0.4375,8.75
0.5,8.75
0.5625,8.75
0.625,8.75
0.6875,8.75
0.75,8.75
0.8125,8.75
0.875,8.75
0.9375,8.75
1.0,8.75
1.0625,8.75
1.125,8.75
1.1875,8.75
1.25,8.75
1.3125,8.75
1.375,8.75
1.4375,8.75
1.5,8.75
1.5625,8.75
1.625,8.75
1.6875,8.75
1.75,8.75
1.8125,8.75
1.875,8.75
1.9375,8.75
2.0,8.75
0.0,8.8125
0.0625,8.8125
0.125,8.8125
0.1875,8.8125
0.25,8.8125
0.3125,8.8125
0.375,8.8125
0.4375,8.8125
0.5,8.8125
0.5625,8.8125
0.625,8.8125
0.6875,8.8125
0.75,8.8125
0.8125,8.8125
0.875,8.8125
0.9375,8.8125
1.0,8.8125
1.0625,8.8125
1.125,8.8125
1.1875,8.8125
1.25,8.8125
1.3125,8.8125
1.375,8.8125
1.4375,8.8125
1.5,8.8125
1.5625,8.8125
1.625,8.8125
1.6875,8.8125
1.75,8.8125
1.8125,8.8125
1.875,8.8125
1.9375,8.8125
2.0,8.8125
0.0,8.875
0.0625,8.875
0.125,8.875
0.1875,8.875
0.25,8.875
0.3125,8.875
0.375,8.875
0.4375,8.875
0.5,8.875
0.5625,8.875
0.625,8.875
0.6875,8.875
0.75,8.875
0.8125,8.875
0.875,8.875
0.9375,8.875
1.0,8.875
1.0625,8.875
1.125,8.875
1.1875,8.875
1.25,8.875
1.3125,8.875
1.375,8.875
1.4375,8.875
1.5,8.875
1.5625,8.875
1.625,8.875
1.6875,8.875
1.75,8.875
1.8125,8.875
1.875,8.875
1.9375,8.875
2.0,8.875
0.0,8.9375
0.0625,8.9375
0.125,8.9375
0.1875,8.9375
0.25,8.9375
0.3125,8.9375
0.375,8.9375
0.4375,8.9375
0.5,8.9375
0.5625,8.9375
0.625,8.9375
0.6875,8.9375
0.75,8.9375
0.8125,8.9375
0.875,8.9375
0.9375,8.9375
1.0,8.9375
1.0625,8.9375
1.125,8.9375
1.1875,8.9375
1.25,8.9375
1.3125,8.9375
1.375,8.9375
1.4375,8.9375
1.5,8.9375
1.5625,8.9375
1.625,8.9375
1.6875,8.9375
1.75,8.9375
1.8125,8.9375
1.875,8.9375
1.9375,8.9375
2.0,8.9375
0.0,9.0
0.0625,9.0
0.125,9.0
0.1875,9.0
0.25,9.0
0.3125,9.0
0.375,9.0
0.4375,9.0
0.5,9.0
0.5625,9.0
0.625,9.0
0.6875,9.0
0.75,9.0
0.8125,9.0
0.875,9.0
0.9375,9.0
1.0,9.0
1.0625,9.0
1.125,9.0
1.1875,9.0
1.25,9.0
1.3125,9.0
1.375,9.0
1.4375,9.0
1.5,9.0
1.5625,9.0
1.625,9.0
1.6875,9.0
1.75,9.0
1.8125,9.0
1.875,9.0
1.9375,9.0
2.0,9.0
0.0,9.0625
0.0625,9.0625
0.125,9.0625
0.1875,9.0625
0.25,9.0625
0.3125,9.0625
0.375,9.0625
0.4375,9.0625
0.5,9.0625
0.5625,9.0625
0.625,9.0625
0.6875,9.0625
0.75,9.0625
0.8125,9.0625
0.875,9.0625
0.9375,9.0625
1.0,9.0625
1.0625,9.0625
1.125,9.0625
1.1875,9.0625
1.25,9.0625
1.3125,9.0625
1.375,9.0625
1.4375,9.0625
1.5,9.0625
1.5625,9.0625
1.625,9.0625
1.6875,9.0625
1.75,9.0625
1.8125,9.0625
1.875,9.0625
1.9375,9.0625
2.0,9.0625
0.0,9.125
0.0625,9.125
0.125,9.125
0.1875,9.125
0.25,9.125
0.3125,9.125
0.375,9.125
0.4375,9.125
0.5,9.125
0.5625,9.125
0.625,9.125
0.6875,9.125
0.75,9.125
0.8125,9.125
0.875,9.125
0.9375,9.125
1.0,9.125
1.0625,9.125
1.125,9.125
1.1875,9.125
1.25,9.125
1.3125,9.125
1.375,9.125
1.4375,9.125
1.5,9.125
1.5625,9.125
1.625,9.125
1.6875,9.125
1.75,9.125
1.8125,9.125
1.875,9.125
1.9375,9.125
2.0,9.125
0.0,9.1875
0.0625,9.1875
0.125,9.1875
0.1875,9.1875
0.25,9.1875
0.3125,9.1875
0.375,9.1875
0.4375,9.1875
0.5,9.1875
0.5625,9.1875
0.625,9.1875
0.6875,9.1875
0.75,9.1875
0.8125,9.1875
0.875,9.1875
0.9375,9.1875
1.0,9.1875
1.0625,9.1875
1.125,9.1875
1.1875,9.1875
1.25,9.1875
1.3125,9.1875
1.375,9.1875
1.4375,9.1875
1.5,9.1875
1.5625,9.1875
1.625,9.1875
1.6875,9.1875
1.75,9.1875
1.8125,9.1875
1.875,9.1875
1.9375,9.1875
2.0,9.1875
0.0,9.25
0.0625,9.25
0.125,9.25
0.1875,9.25
0.25,9.25
0.3125,9.25
0.375,9.25
0.4375,9.25
0.5,9.25
0.5625,9.25
0.625,9.25
0.6875,9.25
0.75,9.25
0.8125,9.25
0.875,9.25
0.9375,9.25
1.0,9.25
1.0625,9.25
1.125,9.25
1.1875,9.25
1.25,9.25
1.3125,9.25
1.375,9.25
1.4375,9.25
1.5,9.25
1.5625,9.25
1.625,9.25
1.6875,9.25
1.75,9.25
1.8125,9.25
1.875,9.25
1.9375,9.25
2.0,9.25
0.0,9.3125
0.0625,9.3125
0.125,9.3125
0.1875,9.3125
0.25,9.3125
0.3125,9.3125
0.375,9.3125
0.4375,9.3125
0.5,9.3125
0.5625,9.3125
0.625,9.3125
0.6875,9.3125
0.75,9.3125
0.8125,9.3125
0.875,9.3125
0.9375,9.3125
1.0,9.3125
1.0625,9.3125
1.125,9.3125
1.1875,9.3125
1.25,9.3125
1.3125,9.3125
1.375,9.3125
1.4375,9.3125
1.5,9.3125
1.5625,9.3125
1.625,9.3125
1.6875,9.3125
1.75,9.3125
1.8125,9.3125
1.875,9.3125
1.9375,9.3125
2.0,9.3125
0.0,9.375
0.0625,9.375
0.125,9.375
0.1875,9.375
0.25,9.375
0.3125,9.375
0.375,9.375
0.4375,9.375
0.5,9.375
0.5625,9.375
0.625,9.375
0.6875,9.375
0.75,9.375
0.8125,9.375
0.875,9.375
0.9375,9.375
1.0,9.375
1.0625,9.375
1.125,9.375
1.1875,9.375
1.25,9.375
1.3125,9.375
1.375,9.375
1.4375,9.375
1.5,9.375
1.5625,9.375
1.625,9.375
1.6875,9.375
1.75,9.375
1.8125,9.375
1.875,9.375
1.9375,9.375
2.0,9.375
0.0,9.4375
0.0625,9.4375
0.125,9.4375
0.1875,9.4375
0.25,9.4375
0.3125,9.4375
0.375,9.4375
0.4375,9.4375
0.5,9.4375
0.5625,9.4375
0.625,9.4375
0.6875,9.4375
0.75,9.4375
0.8125,9.4375
0.875,9.4375
0.9375,9.4375
1.0,9.4375
1.0625,9.4375
1.125,9.4375
1.1875,9.4375
1.25,9.4375
1.3125,9.4375
1.375,9.4375
1.4375,9.4375
1.5,9.4375
1.5625,9.4375
1.625,9.4375
1.6875,9.4375
1.75,9.4375
1.8125,9.4375
1.875,9.4375
1.9375,9.4375
2.0,9.4375
0.0,9.5
0.0625,9.5
0.125,9.5
0.1875,9.5
0.25,9.5
0.3125,9.5
0.375,9.5
0.4375,9.5
0.5,9.5
0.5625,9.5
0.625,9.5
0.6875,9.5
0.75,9.5
0.8125,9.5
0.875,9.5
0.9375,9.5
1.0,9.5
1.0625,9.5
1.125,9.5
1.1875,9.5
1.25,9.5
1.3125,9.5
1.375,9.5
1.4375,9.5
1.5,9.5
1.5625,9.5
1.625,9.5
1.6875,9.5
1.75,9.5
1.8125,9.5
1.875,9.5
1.9375,9.5
2.0,9.5
0.0,9.5625
0.0625,9.5625
0.125,9.5625
0.1875,9.5625
0.25,9.5625
0.3125,9.5625
0.375,9.5625
0.4375,9.5625
0.5,9.5625
0.5625,9.5625
0.625,9.5625
0.6875,9.5625
0.75,9.5625
0.8125,9.5625
0.875,9.5625
0.9375,9.5625
1.0,9.5625
1.0625,9.5625
1.125,9.5625
1.1875,9.5625
1.25,9.5625
1.3125,9.5625
1.375,9.5625
1.4375,9.5625
1.5,9.5625
1.5625,9.5625
1.625,9.5625
1.6875,9.5625
1.75,9.5625
1.8125,9.5625
1.875,9.5625
1.9375,9.5625
2.0,9.5625
0.0,9.625
0.0625,9.625
0.125,9.625
0.1875,9.625
0.25,9.625
0.3125,9.625
0.375,9.625
0.4375,9.625
0.5,9.625
0.5625,9.625
0.625,9.625
0.6875,9.625
0.75,9.625
0.8125,9.625
0.875,9.625
0.9375,9.625
1.0,9.625
1.0625,9.625
1.125,9.625
1.1875,9.625
1.25,9.625
1.3125,9.625
1.375,9.625
1.4375,9.625
1.5,9.625
1.5625,9.625
1.625,9.625
1.6875,9.625
1.75,9.625
1.8125,9.625
1.875,9.625
1.9375,9.625
2.0,9.625
0.0,9.6875
0.0625,9.6875
0.125,9.6875
0.1875,9.6875
0.25,9.6875
0.3125,9.6875
0.375,9.6875
0.4375,9.6875
0.5,9.6875
0.5625,9.6875
0.625,9.6875
0.6875,9.6875
0.75,9.6875
0.8125,9.6875
0.875,9.6875
0.9375,9.6875
1.0,9.6875
1.0625,9.6875
1.125,9.6875
1.1875,9.6875
1.25,9.6875
1.3125,9.6875
1.375,9.6875
1.4375,9.6875
1.5,9.6875
1.5625,9.6875
1.625,9.6875
1.6875,9.6875
1.75,9.6875
1.8125,9.6875
1.875,9.6875
1.9375,9.6875
2.0,9.6875
0.0,9.75
0.0625,9.75
0.125,9.75
0.1875,9.75
0.25,9.75
0.3125,9.75
0.375,9.75
0.4375,9.75
0.5,9.75
0.5625,9.75
0.625,9.75
0.6875,9.75
0.75,9.75
0.8125,9.75
0.875,9.75
0.9375,9.75
1.0,9.75
1.0625,9.75
1.125,9.75
1.1875,9.75
1.25,9.75
1.3125,9.75
1.375,9.75
1.4375,9.75
1.5,9.75
1.5625,9.75
1.625,9.75
1.6875,9.75
1.75,9.75
1.8125,9.75
1.875,9.75
1.9375,9.75
2.0,9.75
0.0,9.8125
0.0625,9.8125
0.125,9.8125
0.1875,9.8125
0.25,9.8125
0.3125,9.8125
0.375,9.8125
0.4375,9.8125
0.5,9.8125
0.5625,9.8125
0.625,9.8125
0.6875,9.8125
0.75,9.8125
0.8125,9.8125
0.875,9.8125
0.9375,9.8125
1.0,9.8125
1.0625,9.8125
1.125,9.8125
1.1875,9.8125
1.25,9.8125
1.3125,9.8125
1.375,9.8125
1.4375,9.8125
1.5,9.8125
1.5625,9.8125
1.625,9.8125
1.6875,9.8125
1.75,9.8125
1.8125,9.8125
1.875,9.8125
1.9375,9.8125
2.0,9.8125
0.0,9.875
0.0625,9.875
0.125,9.875
0.1875,9.875
0.25,9.875
0.3125,9.875
0.375,9.875
0.4375,9.875
0.5,9.875
0.5625,9.875
0.625,9.875
0.6875,9.875
0.75,9.875
0.8125,9.875
0.875,9.875
0.9375,9.875
1.0,9.875
1.0625,9.875
1.125,9.875
1.1875,9.875
1.25,9.875
1.3125,9.875
1.375,9.875
1.4375,9.875
1.5,9.875
1.5625,9.875
1.625,9.875
1.6875,9.875
1.75,9.875
1.8125,9.875
1.875,9.875
1.9375,9.875
2.0,9.875
0.0,9.9375
0.0625,9.9375
0.125,9.9375
0.1875,9.9375
0.25,9.9375
0.3125,9.9375
0.375,9.9375
0.4375,9.9375
0.5,9.9375
0.5625,9.9375
0.625,9.9375
0.6875,9.9375
0.75,9.9375
0.8125,9.9375
0.875,9.9375
0.9375,9.9375
1.0,9.9375
1.0625,9.9375
1.125,9.9375
1.1875,9.9375
1.25,9.9375
1.3125,9.9375
1.375,9.9375
1.4375,9.9375
1.5,9.9375
1.5625,9.9375
1.625,9.9375
1.6875,9.9375
1.75,9.9375
1.8125,9.9375
1.875,9.9375
1.9375,9.9375
2.0,9.9375
0.0,10.0
0.0625,10.0
0.125,10.0
0.1875,10.0
0.25,10.0
0.3125,10.0
0.375,10.0
0.4375,10.0
0.5,10.0
0.5625,10.0
0.625,10.0
0.6875,10.0
0.75,10.0
0.8125,10.0
0.875,10.0
0.9375,10.0
1.0,10.0
1.0625,10.0
1.125,10.0
1.1875,10.0
1.25,10.0
1.3125,10.0
1.375,10.0
1.4375,10.0
1.5,10.0
1.5625,10.0
1.625,10.0
1.6875,10.0
1.75,10.0
1.8125,10.0
1.875,10.0
1.9375,10.0
2.0,10.0
0.03125,0.0
0.0625,0.03125
0.03125,0.0625
0.0,0.03125
0.09375,0.0
0.125,0.03125
0.09375,0.0625
0.15625,0.0
0.1875,0.03125
0.15625,0.0625
0.21875,0.0
0.25,0.03125
0.21875,0.0625
0.28125,0.0
0.3125,0.03125
0.28125,0.0625
0.34375,0.0
0.375,0.03125
0.34375,0.0625
0.40625,0.0
0.4375,0.03125
0.40625,0.0625
0.46875,0.0
0.5,0.03125
0.46875,0.0625
0.53125,0.0
0.5625,0.03125
0.53125,0.0625
0.59375,0.0
0.625,0.03125
0.59375,0.0625
0.65625,0.0
0.6875,0.03125
0.65625,0.0625
0.71875,0.0
0.75,0.03125
0.71875,0.0625
0.78125,0.0
0.8125,0.03125
0.78125,0.0625
0.84375,0.0
0.875,0.03125
0.84375,0.0625
0.90625,0.0
0.9375,0.03125
0.90625,0.0625
0.96875,0.0
1.0,0.03125
0.96875,0.0625
1.03125,0.0
1.0625,0.03125
1.03125,0.0625
1.09375,0.0
1.125,0.03125
1.09375,0.0625
1.15625,0.0
1.1875,0.03125
1.15625,0.0625
1.21875,0.0
1.25,0.03125
1.21875,0.0625
1.28125,0.0
1.3125,0.03125
1.28125,0.0625
1.34375,0.0
1.375,0.03125
1.34375,0.0625
1.40625,0.0
1.4375,0.03125
1.40625,0.0625
1.46875,0.0
1.5,0.03125
1.46875,0.0625
1.53125,0.0
1.5625,0.03125
1.53125,0.0625
1.59375,0.0
1.625,0.03125
1.59375,0.0625
1.65625,0.0
1.6875,0.03125
1.65625,0.0625
1.71875,0.0
1.75,0.03125
1.71875,0.0625
1.78125,0.0
1.8125,0.03125
1.78125,0.0625
1.84375,0.0
1.875,0.03125
1.84375,0.0625
1.90625,0.0
1.9375,0.03125
1.90625,0.0625
1.96875,0.0
2.0,0.03125
1.96875,0.0625
0.0625,0.09375
0.03125,0.125
0.0,0.09375
0.125,0.09375
0.09375,0.125
0.1875,0.09375
0.15625,0.125
0.25,0.09375
0.21875,0.125
0.3125,0.09375
0.28125,0.125
0.375,0.09375
0.34375,0.125
0.4375,0.09375
0.40625,0.125
0.5,0.09375
0.46875,0.125
0.5625,0.09375
0.53125,0.125
0.625,0.09375
0.59375,0.125
0.6875,0.09375
0.65625,0.125
0.75,0.09375
0.71875,0.125
0.8125,0.09375
0.78125,0.125
0.875,0.09375
0.84375,0.125
0.9375,0.09375
0.90625,0.125
1.0,0.09375
0.96875,0.125
1.0625,0.09375
1.03125,0.125
1.125,0.09375
1.09375,0.125
1.1875,0.09375
1.15625,0.125
1.25,0.09375
1.21875,0.125
1.3125,0.09375
1.28125,0.125
1.375,0.09375
1.34375,0.125
1.4375,0.09375
1.40625,0.125
1.5,0.09375
1.46875,0.125
1.5625,0.09375
1.53125,0.125
1.625,0.09375
1.59375,0.125
1.6875,0.09375
1.65625,0.125
1.75,0.09375
1.71875,0.125
1.8125,0.09375
1.78125,0.125
1.875,0.09375
1.84375,0.125
1.9375,0.09375
1.90625,0.125
2.0,0.09375
1.96875,0.125
0.0625,0.15625
0.03125,0.1875
0.0,0.15625
0.125,0.15625
0.09375,0.1875
0.1875,0.15625
0.15625,0.1875
0.25,0.15625
0.21875,0.1875
0.3125,0.15625
0.28125,0.1875
0.375,0.15625
0.34375,0.1875
0.4375,0.15625
0.40625,0.1875
0.5,0.15625
0.46875,0.1875
0.5625,0.15625
0.53125,0.1875
0.625,0.15625
0.59375,0.1875
0.6875,0.15625
0.65625,0.1875
0.75,0.15625
0.71875,0.1875
0.8125,0.15625
0.78125,0.1875
0.875,0.15625
0.84375,0.1875
0.9375,0.15625
0.90625,0.1875
1.0,0.15625
0.96875,0.1875
1.0625,0.15625
1.03125,0.1875
1.125,0.15625
1.09375,0.1875
1.1875,0.15625
1.15625,0.1875
1.25,0.15625
1.21875,0.1875
1.3125,0.15625
1.28125,0.1875
1.375,0.15625
1.34375,0.1875
1.4375,0.15625
1.40625,0.1875
1.5,0.15625
1.46875,0.1875
1.5625,0.15625
1.53125,0.1875
1.625,0.15625
1.59375,0.1875
1.6875,0.15625
1.65625,0.1875
1.75,0.15625
1.71875,0.1875
1.8125,0.15625
1.78125,0.1875
1.875,0.15625
1.84375,0.1875
1.9375,0.15625
1.90625,0.1875
2.0,0.15625
1.96875,0.1875
0.0625,0.21875
0.03125,0.25
0.0,0.21875
0.125,0.21875
0.09375,0.25
0.1875,0.21875
0.15625,0.25
0.25,0.21875
0.21875,0.25
0.3125,0.21875
0.28125,0.25
0.375,0.21875
0.34375,0.25
0.4375,0.21875
0.40625,0.25
0.5,0.21875
0.46875,0.25
0.5625,0.21875
0.53125,0.25
0.625,0.21875
0.59375,0.25
0.6875,0.21875
0.65625,0.25
0.75,0.21875
0.71875,0.25
0.8125,0.21875
0.78125,0.25
0.875,0.21875
0.84375,0.25
0.9375,0.21875
0.90625,0.25
1.0,0.21875
0.96875,0.25
1.0625,0.21875
1.03125,0.25
1.125,0.21875
1.09375,0.25
1.1875,0.21875
1.15625,0.25
1.25,0.21875
1.21875,0.25
1.3125,0.21875
1.28125,0.25
1.375,0.21875
1.34375,0.25
1.4375,0.21875
1.40625,0.25
1.5,0.21875
1.46875,0.25
1.5625,0.21875
1.53125,0.25
1.625,0.21875
1.59375,0.25
1.6875,0.21875
1.65625,0.25
1.75,0.21875
1.71875,0.25
1.8125,0.21875
1.78125,0.25
1.875,0.21875
1.84375,0.25
1.9375,0.21875
1.90625,0.25
2.0,0.21875
1.96875,0.25
0.0625,0.28125
0.03125,0.3125
0.0,0.28125
0.125,0.28125
0.09375,0.3125
0.1875,0.28125
0.15625,0.3125
0.25,0.28125
0.21875,0.3125
0.3125,0.28125
0.28125,0.3125
0.375,0.28125
0.34375,0.3125
0.4375,0.28125
0.40625,0.3125
0.5,0.28125
0.46875,0.3125
0.5625,0.28125
0.53125,0.3125
0.625,0.28125
0.59375,0.3125
0.6875,0.28125
0.65625,0.3125
0.75,0.28125
0.71875,0.3125
0.8125,0.28125
0.78125,0.3125
0.875,0.28125
0.84375,0.3125
0.9375,0.28125
0.90625,0.3125
1.0,0.28125
0.96875,0.3125
1.0625,0.28125
1.03125,0.3125
1.125,0.28125
1.09375,0.3125
1.1875,0.28125
1.15625,0.3125
1.25,0.28125
1.21875,0.3125
1.3125,0.28125
1.28125,0.3125
1.375,0.28125
1.34375,0.3125
1.4375,0.28125
1.40625,0.3125
1.5,0.28125
1.46875,0.3125
1.5625,0.28125
1.53125,0.3125
1.625,0.28125
1.59375,0.3125
1.6875,0.28125
1.65625,0.3125
1.75,0.28125
1.71875,0.3125
1.8125,0.28125
1.78125,0.3125
1.875,0.28125
1.84375,0.3125
1.9375,0.28125
1.90625,0.3125
2.0,0.28125
1.96875,0.3125
0.0625,0.34375
0.03125,0.375
0.0,0.34375
0.125,0.34375
0.09375,0.375
0.1875,0.34375
0.15625,0.375
0.25,0.34375
0.21875,0.375
0.3125,0.34375
0.28125,0.375
0.375,0.34375
0.34375,0.375
0.4375,0.34375
0.40625,0.375
0.5,0.34375
0.46875,0.375
0.5625,0.34375
0.53125,0.375
0.625,0.34375
0.59375,0.375
0.6875,0.34375
0.65625,0.375
0.75,0.34375
0.71875,0.375
0.8125,0.34375
0.78125,0.375
0.875,0.34375
0.84375,0.375
0.9375,0.34375
0.90625,0.375
1.0,0.34375
0.96875,0.375
1.0625,0.34375
1.03125,0.375
1.125,0.34375
1.09375,0.375
1.1875,0.34375
1.15625,0.375
1.25,0.34375
1.21875,0.375
1.3125,0.34375
1.28125,0.375
1.375,0.34375
1.34375,0.375
1.4375,0.34375
1.40625,0.375
1.5,0.34375
1.46875,0.375
1.5625,0.34375
1.53125,0.375
1.625,0.34375
1.59375,0.375
1.6875,0.34375
1.65625,0.375
1.75,0.34375
1.71875,0.375
1.8125,0.34375
1.78125,0.375
1.875,0.34375
1.84375,0.375
1.9375,0.34375
1.90625,0.375
2.0,0.34375
1.96875,0.375
0.0625,0.40625
0.03125,0.4375
0.0,0.40625
0.125,0.40625
0.09375,0.4375
0.1875,0.40625
0.15625,0.4375
0.25,0.40625
0.21875,0.4375
0.3125,0.40625
0.28125,0.4375
0.375,0.40625
0.34375,0.4375
0.4375,0.40625
0.40625,0.4375
0.5,0.40625
0.46875,0.4375
0.5625,0.40625
0.53125,0.4375
0.625,0.40625
0.59375,0.4375
