x,y
1.10000002,1.29999995
1.20000005,1.29999995
1.29999995,1.29999995
1.39999998,1.29999995
1.5,1.29999995
1.60000002,1.29999995
1.70000005,1.29999995
1.79999995,1.29999995
1.89999998,1.29999995
2.,1.29999995
0.,1.39999998
0.100000001,1.39999998
0.200000003,1.39999998
0.300000012,1.39999998
0.400000006,1.39999998
0.5,1.39999998
0.600000024,1.39999998
0.699999988,1.39999998
0.800000012,1.39999998
0.899999976,1.39999998
1.,1.39999998
1.10000002,1.39999998
1.20000005,1.39999998
1.29999995,1.39999998
1.39999998,1.39999998
1.5,1.39999998
1.60000002,1.39999998
1.70000005,1.39999998
1.79999995,1.39999998
1.89999998,1.39999998
2.,1.39999998
0.,1.5
0.100000001,1.5
0.200000003,1.5
0.300000012,1.5
0.400000006,1.5
0.5,1.5
0.600000024,1.5
0.699999988,1.5
0.800000012,1.5
0.899999976,1.5
1.,1.5
1.10000002,1.5
1.20000005,1.5
1.29999995,1.5
1.39999998,1.5
1.5,1.5
1.60000002,1.5
1.70000005,1.5
1.79999995,1.5
1.89999998,1.5
2.,1.5
0.,1.60000002
0.100000001,1.60000002
0.200000003,1.60000002
0.300000012,1.60000002
0.400000006,1.60000002
0.5,1.60000002
0.600000024,1.60000002
0.699999988,1.60000002
0.800000012,1.60000002
0.899999976,1.60000002
1.,1.60000002
1.10000002,1.60000002
1.20000005,1.60000002
1.29999995,1.60000002
1.39999998,1.60000002
1.5,1.60000002
1.60000002,1.60000002
1.70000005,1.60000002
1.79999995,1.60000002
1.89999998,1.60000002
2.,1.60000002
0.,1.70000005
0.100000001,1.70000005
0.200000003,1.70000005
0.300000012,1.70000005
0.400000006,1.70000005
0.5,1.70000005
0.600000024,1.70000005
0.699999988,1.70000005
0.800000012,1.70000005
0.899999976,1.70000005
1.,1.70000005
1.10000002,1.70000005
1.20000005,1.70000005
1.29999995,1.70000005
1.39999998,1.70000005
1.5,1.70000005
1.60000002,1.70000005
1.70000005,1.70000005
1.79999995,1.70000005
1.89999998,1.70000005
2.,1.70000005
0.,1.79999995
0.100000001,1.79999995
0.200000003,1.79999995
0.300000012,1.79999995
0.400000006,1.79999995
0.5,1.79999995
0.600000024,1.79999995
0.699999988,1.79999995
0.800000012,1.79999995
0.899999976,1.79999995
1.,1.79999995
1.10000002,1.79999995
1.20000005,1.79999995
1.29999995,1.79999995
1.39999998,1.79999995
1.5,1.79999995
1.60000002,1.79999995
1.70000005,1.79999995
1.79999995,1.79999995
1.89999998,1.79999995
2.,1.79999995
0.,1.89999998
0.100000001,1.89999998
0.200000003,1.89999998
0.300000012,1.89999998
0.400000006,1.89999998
0.5,1.89999998
0.600000024,1.89999998
0.699999988,1.89999998
0.800000012,1.89999998
0.899999976,1.89999998
1.,1.89999998
1.10000002,1.89999998
1.20000005,1.89999998
1.29999995,1.89999998
1.39999998,1.89999998
1.5,1.89999998
1.60000002,1.89999998
1.70000005,1.89999998
1.79999995,1.89999998
1.89999998,1.89999998
2.,1.89999998
0.,2.
0.100000001,2.
0.200000003,2.
0.300000012,2.
0.400000006,2.
0.5,2.
0.600000024,2.
0.699999988,2.
0.800000012,2.
0.899999976,2.
1.,2.
1.10000002,2.
1.20000005,2.
1.29999995,2.
1.39999998,2.
1.5,2.
1.60000002,2.
1.70000005,2.
1.79999995,2.
1.89999998,2.
2.,2.
0.,2.0999999
0.100000001,2.0999999
0.200000003,2.0999999
0.300000012,2.0999999
0.400000006,2.0999999
0.5,2.0999999
0.600000024,2.0999999
0.699999988,2.0999999
0.800000012,2.0999999
0.899999976,2.0999999
1.,2.0999999
1.10000002,2.0999999
1.20000005,2.0999999
1.29999995,2.0999999
1.39999998,2.0999999
1.5,2.0999999
1.60000002,2.0999999
1.70000005,2.0999999
1.79999995,2.0999999
1.89999998,2.0999999
2.,2.0999999
0.,2.20000005
0.100000001,2.20000005
0.200000003,2.20000005
0.300000012,2.20000005
0.400000006,2.20000005
0.5,2.20000005
0.600000024,2.20000005
0.699999988,2.20000005
0.800000012,2.20000005
0.899999976,2.20000005
1.,2.20000005
1.10000002,2.20000005
1.20000005,2.20000005
1.29999995,2.20000005
1.39999998,2.20000005
1.5,2.20000005
1.60000002,2.20000005
1.70000005,2.20000005
1.79999995,2.20000005
1.89999998,2.20000005
2.,2.20000005
0.,2.29999995
0.100000001,2.29999995
0.200000003,2.29999995
0.300000012,2.29999995
0.400000006,2.29999995
0.5,2.29999995
0.600000024,2.29999995
0.699999988,2.29999995
0.800000012,2.29999995
0.899999976,2.29999995
1.,2.29999995
1.10000002,2.29999995
1.20000005,2.29999995
1.29999995,2.29999995
1.39999998,2.29999995
1.5,2.29999995
1.60000002,2.29999995
1.70000005,2.29999995
1.79999995,2.29999995
1.89999998,2.29999995
2.,2.29999995
0.,2.4000001
0.100000001,2.4000001
0.200000003,2.4000001
0.300000012,2.4000001
0.400000006,2.4000001
0.5,2.4000001
0.600000024,2.4000001
0.699999988,2.4000001
0.800000012,2.4000001
0.899999976,2.4000001
1.,2.4000001
1.10000002,2.4000001
1.20000005,2.4000001
1.29999995,2.4000001
1.39999998,2.4000001
1.5,2.4000001
1.60000002,2.4000001
1.70000005,2.4000001
1.79999995,2.4000001
1.89999998,2.4000001
2.,2.4000001
0.,2.5
0.100000001,2.5
0.200000003,2.5
0.300000012,2.5
0.400000006,2.5
0.5,2.5
0.600000024,2.5
0.699999988,2.5
0.800000012,2.5
0.899999976,2.5
1.,2.5
1.10000002,2.5
1.20000005,2.5
1.29999995,2.5
1.39999998,2.5
1.5,2.5
1.60000002,2.5
1.70000005,2.5
1.79999995,2.5
1.89999998,2.5
2.,2.5
0.,2.5999999
0.100000001,2.5999999
0.200000003,2.5999999
0.300000012,2.5999999
0.400000006,2.5999999
0.5,2.5999999
0.600000024,2.5999999
0.699999988,2.5999999
0.800000012,2.5999999
0.899999976,2.5999999
1.,2.5999999
1.10000002,2.5999999
1.20000005,2.5999999
1.29999995,2.5999999
1.39999998,2.5999999
1.5,2.5999999
1.60000002,2.5999999
1.70000005,2.5999999
1.79999995,2.5999999
1.89999998,2.5999999
2.,2.5999999
0.,2.70000005
0.100000001,2.70000005
0.200000003,2.70000005
0.300000012,2.70000005
0.400000006,2.70000005
0.5,2.70000005
0.600000024,2.70000005
0.699999988,2.70000005
0.800000012,2.70000005
0.899999976,2.70000005
1.,2.70000005
1.10000002,2.70000005
1.20000005,2.70000005
1.29999995,2.70000005
1.39999998,2.70000005
1.5,2.70000005
1.60000002,2.70000005
1.70000005,2.70000005
1.79999995,2.70000005
1.89999998,2.70000005
2.,2.70000005
0.,2.79999995
0.100000001,2.79999995
0.200000003,2.79999995
0.300000012,2.79999995
0.400000006,2.79999995
0.5,2.79999995
0.600000024,2.79999995
0.699999988,2.79999995
0.800000012,2.79999995
0.899999976,2.79999995
1.,2.79999995
1.10000002,2.79999995
1.20000005,2.79999995
1.29999995,2.79999995
1.39999998,2.79999995
1.5,2.79999995
1.60000002,2.79999995
1.70000005,2.79999995
1.79999995,2.79999995
1.89999998,2.79999995
2.,2.79999995
0.,2.9000001
0.100000001,2.9000001
0.200000003,2.9000001
0.300000012,2.9000001
0.400000006,2.9000001
0.5,2.9000001
0.600000024,2.9000001
0.699999988,2.9000001
0.800000012,2.9000001
0.899999976,2.9000001
1.,2.9000001
1.10000002,2.9000001
1.20000005,2.9000001
1.29999995,2.9000001
1.39999998,2.9000001
1.5,2.9000001
1.60000002,2.9000001
1.70000005,2.9000001
1.79999995,2.9000001
1.89999998,2.9000001
2.,2.9000001
0.,3.
0.100000001,3.
0.200000003,3.
0.300000012,3.
0.400000006,3.
0.5,3.
0.600000024,3.
0.699999988,3.
0.800000012,3.
0.899999976,3.
1.,3.
1.10000002,3.
1.20000005,3.
1.29999995,3.
1.39999998,3.
1.5,3.
1.60000002,3.
1.70000005,3.
1.79999995,3.
1.89999998,3.
2.,3.
0.,3.0999999
0.100000001,3.0999999
0.200000003,3.0999999
0.300000012,3.0999999
0.400000006,3.0999999
0.5,3.0999999
0.600000024,3.0999999
0.699999988,3.0999999
0.800000012,3.0999999
0.899999976,3.0999999
1.,3.0999999
1.10000002,3.0999999
1.20000005,3.0999999
1.29999995,3.0999999
1.39999998,3.0999999
1.5,3.0999999
